"INORDER R20 DUMATING R40, ANONG KLASE YAN, SANA CHINENCK NYONA MUNA BAGO NYO ISHIP OUT, NAKAKAINIS LANG ANG DAMI KO PA NAMAN INORDER. INORDER R20 DUMATING R40, ANONG KLASE YAN, SANA CHINENCK NYONA MUNA BAGO NYO ISHIP OUT, NAKAKAINIS LANG ANG DAMI KO PA NAMAN INORDER. INORDER R20 DUMATING R40,",0
Wrong items. I ordered R20 but the seller deliver R40. Sayang i ordered 3 pieces pa naman tapos lahat mali. Madaya si seller. And di maayos mkipag usap sa chat. Nakaka disappointed. ??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0
This is my third time ordering from the same shop. So far the service is good but this time the one I received was not the variation I ordered. I order r20 but on the packaging is r20,0
Lahat ng dineliver alang nagamit??God bless nalang po?? Lahat ng dineliver alang nagamit??God bless nalang po?? Lahat ng dineliver alang nagamit??God bless nalang po??bh,0
Right packaging for the wrong item it is R40 not R20. It has good sound quality yet disappointed for the wrong item. It was shipped immediately yet still disappointed for the wrong item. The seller is responsive yet still disappointed with the wrong item.,0
Maganda naman yung ibang item ang probem lang yung isa may sira agad siya. Putol yung isang end tas di gumagana walang audio.,0
There's one with right piece in one can i get a replacement to R40?,0
"Both earphones are not working. Sent messages to the seller but are only being ignored. Packaging also states ""built-in magnets"" for the earbuds where in fact, they are not.",0
"sa mga magbabalak pang bumili, WAG NA :)) dahil lang sa curiosity q bumili aq neto pero di nagana, ansaki sa puso char pero expected naman dahil sa price hehe !! so WAG PO BUMILI NETO >:",0
Walang built in magnet guys! HAHAHAHAHAHA tyaka ibang iba sa itsura sa picture.,0
"Sulit na yung price pero yung quality hindi gaano katibay, bigla agad napuputol yung sound pag nagagalaw and wire, hindi tuloy ako makapanood ng PH.",0
Disappointed ?????? why did you ship out the product ??? No case. Please refund ????,0
Ok naman sya wala namanng problem a mabagal lng shipping thanks nalng aa seller sana tumagal heheh malakas din music nya,0
"Napakanipis. Wag gantong earphone bilhin nyo, sira yung kabilang bud sobrang hina ng tunog. Mura pero di sulit dahil defective. Hays.",0
"Di gumagana?? Sana tinesting nio po muna.. Dalawa pa naman binili ko.,Kaloka naman magbalik ng item.",0
Bought it for only 28 pesos. EDIT: FOR ONLY 2 WEEKS SIRA NA AGAD. MAGTAKE RISK KAYO KUNG GUSTO NIYO. PERO DAHIL NGA MURA MADALI MASIRA.,0
sabi built in magnets scam lang pala hindi na ako magtataka sa presyo nakakadismaya salamat nalang sa nagdeliverrrrrr,0
